set,set id,name,id,card number,image,prices,price,cost,obtained
Silver Tempest,swsh12,Hisuian Arcanine V,swsh12-90,90,"{'small': 'https://images.pokemontcg.io/swsh12/90.png', 'large': 'https://images.pokemontcg.io/swsh12/90_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-90', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.1, 'mid': 0.7, 'high': 89.0, 'market': 0.66, 'directLow': 0.9}}}",0.66,0,False
Silver Tempest,swsh12,Phanpy,swsh12-91,91,"{'small': 'https://images.pokemontcg.io/swsh12/91.png', 'large': 'https://images.pokemontcg.io/swsh12/91_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-91', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.03}}}",0.07,0,False
Silver Tempest,swsh12,Anorith,swsh12-95,95,"{'small': 'https://images.pokemontcg.io/swsh12/95.png', 'large': 'https://images.pokemontcg.io/swsh12/95_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-95', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.11, 'directLow': None}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.16, 'high': 4.99, 'market': 0.15, 'directLow': None}}}",0.11,0,False
Silver Tempest,swsh12,Armaldo,swsh12-96,96,"{'small': 'https://images.pokemontcg.io/swsh12/96.png', 'large': 'https://images.pokemontcg.io/swsh12/96_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-96', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.1, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.26, 'high': 4.99, 'market': 0.25, 'directLow': None}}}",0.1,0,False
Silver Tempest,swsh12,Ursaluna V,swsh12-102,102,"{'small': 'https://images.pokemontcg.io/swsh12/102.png', 'large': 'https://images.pokemontcg.io/swsh12/102_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-102', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.15, 'mid': 0.52, 'high': 89.0, 'market': 0.41, 'directLow': 0.39}}}",0.41,0,False
Silver Tempest,swsh12,Skuntank V,swsh12-108,108,"{'small': 'https://images.pokemontcg.io/swsh12/108.png', 'large': 'https://images.pokemontcg.io/swsh12/108_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-108', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.12, 'mid': 0.55, 'high': 89.0, 'market': 0.45, 'directLow': 0.45}}}",0.45,0,False
Silver Tempest,swsh12,Krokorok,swsh12-112,112,"{'small': 'https://images.pokemontcg.io/swsh12/112.png', 'large': 'https://images.pokemontcg.io/swsh12/112_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-112', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Morpeko,swsh12-116,116,"{'small': 'https://images.pokemontcg.io/swsh12/116.png', 'large': 'https://images.pokemontcg.io/swsh12/116_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-116', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Beldum,swsh12-117,117,"{'small': 'https://images.pokemontcg.io/swsh12/117.png', 'large': 'https://images.pokemontcg.io/swsh12/117_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-117', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 4.99, 'market': 0.18, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Klang,swsh12-124,124,"{'small': 'https://images.pokemontcg.io/swsh12/124.png', 'large': 'https://images.pokemontcg.io/swsh12/124_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-124', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.11}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Klinklang,swsh12-125,125,"{'small': 'https://images.pokemontcg.io/swsh12/125.png', 'large': 'https://images.pokemontcg.io/swsh12/125_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-125', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.08, 'directLow': 0.05}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.25, 'high': 4.99, 'market': 0.23, 'directLow': 0.17}}}",0.08,0,False
Silver Tempest,swsh12,Venonat,swsh12-1,1,"{'small': 'https://images.pokemontcg.io/swsh12/1.png', 'large': 'https://images.pokemontcg.io/swsh12/1_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-1', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.05, 'directLow': 0.01}}}",0.05,0,False
Silver Tempest,swsh12,Serperior V,swsh12-7,7,"{'small': 'https://images.pokemontcg.io/swsh12/7.png', 'large': 'https://images.pokemontcg.io/swsh12/7_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-7', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.15, 'mid': 0.7, 'high': 89.0, 'market': 0.64, 'directLow': None}}}",0.64,0,False
Silver Tempest,swsh12,Serperior VSTAR,swsh12-8,8,"{'small': 'https://images.pokemontcg.io/swsh12/8.png', 'large': 'https://images.pokemontcg.io/swsh12/8_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-8', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.41, 'mid': 0.99, 'high': 89.0, 'market': 0.69, 'directLow': 1.0}}}",0.69,0,False
Silver Tempest,swsh12,Petilil,swsh12-9,9,"{'small': 'https://images.pokemontcg.io/swsh12/9.png', 'large': 'https://images.pokemontcg.io/swsh12/9_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-9', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.06, 'high': 4.99, 'market': 0.05, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Hisuian Lilligant,swsh12-10,10,"{'small': 'https://images.pokemontcg.io/swsh12/10.png', 'large': 'https://images.pokemontcg.io/swsh12/10_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-10', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.25, 'high': 4.99, 'market': 0.17, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.08, 'directLow': 0.01}}}",0.08,0,False
Silver Tempest,swsh12,Reshiram V,swsh12-24,24,"{'small': 'https://images.pokemontcg.io/swsh12/24.png', 'large': 'https://images.pokemontcg.io/swsh12/24_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-24', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.25, 'mid': 0.73, 'high': 89.0, 'market': 0.65, 'directLow': 0.49}}}",0.65,0,False
Silver Tempest,swsh12,Delphox,swsh12-27,27,"{'small': 'https://images.pokemontcg.io/swsh12/27.png', 'large': 'https://images.pokemontcg.io/swsh12/27_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-27', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.09, 'mid': 0.3, 'high': 4.99, 'market': 0.3, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.0, 'market': 0.12, 'directLow': None}}}",0.12,0,False
Silver Tempest,swsh12,Incineroar,swsh12-32,32,"{'small': 'https://images.pokemontcg.io/swsh12/32.png', 'large': 'https://images.pokemontcg.io/swsh12/32_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-32', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.14, 'high': 4.99, 'market': 0.12, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.18, 'mid': 0.32, 'high': 4.99, 'market': 0.3, 'directLow': None}}}",0.12,0,False
Silver Tempest,swsh12,Feebas,swsh12-39,39,"{'small': 'https://images.pokemontcg.io/swsh12/39.png', 'large': 'https://images.pokemontcg.io/swsh12/39_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-39', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.16, 'high': 4.99, 'market': 0.13, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Glalie,swsh12-42,42,"{'small': 'https://images.pokemontcg.io/swsh12/42.png', 'large': 'https://images.pokemontcg.io/swsh12/42_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-42', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.09, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 10.19, 'market': 0.11, 'directLow': None}}}",0.09,0,False
Silver Tempest,swsh12,Pikachu,swsh12-49,49,"{'small': 'https://images.pokemontcg.io/swsh12/49.png', 'large': 'https://images.pokemontcg.io/swsh12/49_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-49', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.28, 'high': 4.99, 'market': 0.28, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 5.0, 'market': 0.11, 'directLow': None}}}",0.11,0,False
Silver Tempest,swsh12,Lanturn,swsh12-52,52,"{'small': 'https://images.pokemontcg.io/swsh12/52.png', 'large': 'https://images.pokemontcg.io/swsh12/52_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-52', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.15, 'high': 4.99, 'market': 0.15, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Mawile VSTAR,swsh12-71,71,"{'small': 'https://images.pokemontcg.io/swsh12/71.png', 'large': 'https://images.pokemontcg.io/swsh12/71_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-71', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.31, 'mid': 0.9, 'high': 12.95, 'market': 0.91, 'directLow': 1.42}}}",0.91,0,False
Silver Tempest,swsh12,Meditite,swsh12-72,72,"{'small': 'https://images.pokemontcg.io/swsh12/72.png', 'large': 'https://images.pokemontcg.io/swsh12/72_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-72', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.06, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Medicham,swsh12-73,73,"{'small': 'https://images.pokemontcg.io/swsh12/73.png', 'large': 'https://images.pokemontcg.io/swsh12/73_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-73', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.02, 'mid': 0.16, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 4.99, 'market': 0.24, 'directLow': None}}}",0.24,0,False
Silver Tempest,swsh12,Reuniclus,swsh12-78,78,"{'small': 'https://images.pokemontcg.io/swsh12/78.png', 'large': 'https://images.pokemontcg.io/swsh12/78_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-78', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.03, 'mid': 0.19, 'high': 4.99, 'market': 0.17, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.11, 'mid': 0.25, 'high': 4.99, 'market': 0.25, 'directLow': None}}}",0.25,0,False
Silver Tempest,swsh12,Dreepy,swsh12-87,87,"{'small': 'https://images.pokemontcg.io/swsh12/87.png', 'large': 'https://images.pokemontcg.io/swsh12/87_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-87', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.16, 'high': 4.99, 'market': 0.17, 'directLow': 0.13}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.05, 'directLow': 0.01}}}",0.05,0,False
Silver Tempest,swsh12,Venomoth,swsh12-2,2,"{'small': 'https://images.pokemontcg.io/swsh12/2.png', 'large': 'https://images.pokemontcg.io/swsh12/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-2', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': 0.01}}}",0.05,0,False
Silver Tempest,swsh12,Sunkern,swsh12-5,5,"{'small': 'https://images.pokemontcg.io/swsh12/5.png', 'large': 'https://images.pokemontcg.io/swsh12/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-5', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Foongus,swsh12-11,11,"{'small': 'https://images.pokemontcg.io/swsh12/11.png', 'large': 'https://images.pokemontcg.io/swsh12/11_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-11', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.04,0,False
Silver Tempest,swsh12,Durant,swsh12-13,13,"{'small': 'https://images.pokemontcg.io/swsh12/13.png', 'large': 'https://images.pokemontcg.io/swsh12/13_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-13', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.06, 'directLow': 0.01}}}",0.06,0,False
Silver Tempest,swsh12,Radiant Tsareena,swsh12-16,16,"{'small': 'https://images.pokemontcg.io/swsh12/16.png', 'large': 'https://images.pokemontcg.io/swsh12/16_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-16', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.06, 'mid': 0.45, 'high': 89.0, 'market': 0.4, 'directLow': 0.4}}}",0.4,0,False
Silver Tempest,swsh12,Growlithe,swsh12-19,19,"{'small': 'https://images.pokemontcg.io/swsh12/19.png', 'large': 'https://images.pokemontcg.io/swsh12/19_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-19', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.17, 'high': 4.99, 'market': 0.17, 'directLow': None}}}",0.07,0,False
Silver Tempest,swsh12,Ponyta,swsh12-21,21,"{'small': 'https://images.pokemontcg.io/swsh12/21.png', 'large': 'https://images.pokemontcg.io/swsh12/21_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-21', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.08, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.16, 'high': 4.99, 'market': 0.15, 'directLow': None}}}",0.08,0,False
Silver Tempest,swsh12,Talonflame,swsh12-29,29,"{'small': 'https://images.pokemontcg.io/swsh12/29.png', 'large': 'https://images.pokemontcg.io/swsh12/29_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-29', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 4.99, 'market': 0.21, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.07, 'directLow': 0.04}}}",0.07,0,False
Silver Tempest,swsh12,Litten,swsh12-30,30,"{'small': 'https://images.pokemontcg.io/swsh12/30.png', 'large': 'https://images.pokemontcg.io/swsh12/30_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-30', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.2, 'high': 4.99, 'market': 0.17, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Alolan Vulpix VSTAR,swsh12-34,34,"{'small': 'https://images.pokemontcg.io/swsh12/34.png', 'large': 'https://images.pokemontcg.io/swsh12/34_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-34', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.5, 'mid': 1.26, 'high': 89.0, 'market': 1.29, 'directLow': 2.24}}}",1.29,0,False
Silver Tempest,swsh12,Articuno,swsh12-36,36,"{'small': 'https://images.pokemontcg.io/swsh12/36.png', 'large': 'https://images.pokemontcg.io/swsh12/36_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-36', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.08, 'mid': 0.33, 'high': 4.99, 'market': 0.26, 'directLow': None}, 'holofoil': {'low': 0.04, 'mid': 0.25, 'high': 4.99, 'market': 0.23, 'directLow': 0.04}}}",0.26,0,False
Silver Tempest,swsh12,Wailmer,swsh12-37,37,"{'small': 'https://images.pokemontcg.io/swsh12/37.png', 'large': 'https://images.pokemontcg.io/swsh12/37_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-37', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.06, 'mid': 0.15, 'high': 4.99, 'market': 0.15, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Snorunt,swsh12-41,41,"{'small': 'https://images.pokemontcg.io/swsh12/41.png', 'large': 'https://images.pokemontcg.io/swsh12/41_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-41', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 4.99, 'market': 0.2, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Dewpider,swsh12-47,47,"{'small': 'https://images.pokemontcg.io/swsh12/47.png', 'large': 'https://images.pokemontcg.io/swsh12/47_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-47', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.03, 'directLow': 0.01}}}",0.03,0,False
Silver Tempest,swsh12,Raichu,swsh12-50,50,"{'small': 'https://images.pokemontcg.io/swsh12/50.png', 'large': 'https://images.pokemontcg.io/swsh12/50_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-50', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.09, 'mid': 0.24, 'high': 4.99, 'market': 0.24, 'directLow': 0.13}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.11, 'directLow': 0.03}}}",0.11,0,False
Silver Tempest,swsh12,Regieleki V,swsh12-57,57,"{'small': 'https://images.pokemontcg.io/swsh12/57.png', 'large': 'https://images.pokemontcg.io/swsh12/57_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-57', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.14, 'mid': 0.57, 'high': 89.0, 'market': 0.43, 'directLow': None}}}",0.43,0,False
Silver Tempest,swsh12,Radiant Alakazam,swsh12-59,59,"{'small': 'https://images.pokemontcg.io/swsh12/59.png', 'large': 'https://images.pokemontcg.io/swsh12/59_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-59', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.39, 'mid': 1.0, 'high': 89.0, 'market': 0.86, 'directLow': None}}}",0.86,0,False
Silver Tempest,swsh12,Unown V,swsh12-65,65,"{'small': 'https://images.pokemontcg.io/swsh12/65.png', 'large': 'https://images.pokemontcg.io/swsh12/65_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-65', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.15, 'mid': 0.65, 'high': 7.0, 'market': 0.56, 'directLow': 0.72}}}",0.56,0,False
Silver Tempest,swsh12,Gardevoir,swsh12-69,69,"{'small': 'https://images.pokemontcg.io/swsh12/69.png', 'large': 'https://images.pokemontcg.io/swsh12/69_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-69', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.36, 'high': 4.99, 'market': 0.39, 'directLow': None}}}",0.14,0,False
Silver Tempest,swsh12,Chimecho,swsh12-74,74,"{'small': 'https://images.pokemontcg.io/swsh12/74.png', 'large': 'https://images.pokemontcg.io/swsh12/74_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-74', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.2, 'high': 4.99, 'market': 0.2, 'directLow': None}}}",0.04,0,False
Silver Tempest,swsh12,Sigilyph,swsh12-75,75,"{'small': 'https://images.pokemontcg.io/swsh12/75.png', 'large': 'https://images.pokemontcg.io/swsh12/75_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-75', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 5.09, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.24, 'high': 4.99, 'market': 0.24, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Slurpuff,swsh12-84,84,"{'small': 'https://images.pokemontcg.io/swsh12/84.png', 'large': 'https://images.pokemontcg.io/swsh12/84_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-84', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.16, 'high': 4.99, 'market': 0.16, 'directLow': 0.09}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Silver Tempest,swsh12,Dragapult,swsh12-89,89,"{'small': 'https://images.pokemontcg.io/swsh12/89.png', 'large': 'https://images.pokemontcg.io/swsh12/89_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-89', 'updatedAt': '2025/01/26', 'prices': {'holofoil': {'low': 0.04, 'mid': 0.23, 'high': 4.99, 'market': 0.24, 'directLow': 0.05}, 'reverseHolofoil': {'low': 0.18, 'mid': 0.31, 'high': 4.99, 'market': 0.29, 'directLow': None}}}",0.29,0,False
Silver Tempest,swsh12,Drakloak,swsh12-88,88,"{'small': 'https://images.pokemontcg.io/swsh12/88.png', 'large': 'https://images.pokemontcg.io/swsh12/88_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-88', 'updatedAt': '2025/01/26', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Hawlucha,swsh12-98,98,"{'small': 'https://images.pokemontcg.io/swsh12/98.png', 'large': 'https://images.pokemontcg.io/swsh12/98_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-98', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.17, 'high': 4.99, 'market': 0.18, 'directLow': None}}}",0.06,0,False
Silver Tempest,swsh12,Honchkrow,swsh12-107,107,"{'small': 'https://images.pokemontcg.io/swsh12/107.png', 'large': 'https://images.pokemontcg.io/swsh12/107_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-107', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 5.0, 'market': 0.04, 'directLow': 0.01}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.11}}}",0.04,0,False
Silver Tempest,swsh12,Toxicroak,swsh12-110,110,"{'small': 'https://images.pokemontcg.io/swsh12/110.png', 'large': 'https://images.pokemontcg.io/swsh12/110_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-110', 'updatedAt': '2025/01/26', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.2, 'high': 4.99, 'market': 0.17, 'directLow': 0.25}}}",0.04,0,False
