set,set id,name,id,card number,image,prices,price,cost,obtained
Paradox Rift,sv4,Wiglett,sv4-51,51,"{'small': 'https://images.pokemontcg.io/sv4/51.png', 'large': 'https://images.pokemontcg.io/sv4/51_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-51', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.13, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Wiglett,sv4-52,52,"{'small': 'https://images.pokemontcg.io/sv4/52.png', 'large': 'https://images.pokemontcg.io/sv4/52_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-52', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.48, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.12, 'high': 4.99, 'market': 0.11, 'directLow': None}}}",0.48,0,False
Paradox Rift,sv4,Elekid,sv4-59,59,"{'small': 'https://images.pokemontcg.io/sv4/59.png', 'large': 'https://images.pokemontcg.io/sv4/59_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-59', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.17, 'high': 4.99, 'market': 0.19, 'directLow': 0.12}}}",0.07,0,False
Paradox Rift,sv4,Minun,sv4-61,61,"{'small': 'https://images.pokemontcg.io/sv4/61.png', 'large': 'https://images.pokemontcg.io/sv4/61_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-61', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.14, 'high': 4.99, 'market': 0.14, 'directLow': 0.1}}}",0.08,0,False
Paradox Rift,sv4,Zebstrika,sv4-63,63,"{'small': 'https://images.pokemontcg.io/sv4/63.png', 'large': 'https://images.pokemontcg.io/sv4/63_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-63', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.15, 'high': 5.13, 'market': 0.14, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Joltik,sv4-64,64,"{'small': 'https://images.pokemontcg.io/sv4/64.png', 'large': 'https://images.pokemontcg.io/sv4/64_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-64', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.06,0,False
Paradox Rift,sv4,Zekrom,sv4-66,66,"{'small': 'https://images.pokemontcg.io/sv4/66.png', 'large': 'https://images.pokemontcg.io/sv4/66_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-66', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 16.0, 'market': 0.15, 'directLow': None}, 'holofoil': {'low': 0.01, 'mid': 0.15, 'high': 5.0, 'market': 0.11, 'directLow': None}}}",0.15,0,False
Paradox Rift,sv4,Toxel,sv4-69,69,"{'small': 'https://images.pokemontcg.io/sv4/69.png', 'large': 'https://images.pokemontcg.io/sv4/69_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-69', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': None}}}",0.06,0,False
Paradox Rift,sv4,Xatu,sv4-72,72,"{'small': 'https://images.pokemontcg.io/sv4/72.png', 'large': 'https://images.pokemontcg.io/sv4/72_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-72', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.04, 'mid': 0.19, 'high': 999.99, 'market': 0.14, 'directLow': None}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.22, 'high': 4.99, 'market': 0.17, 'directLow': None}}}",0.17,0,False
Paradox Rift,sv4,Snorunt,sv4-37,37,"{'small': 'https://images.pokemontcg.io/sv4/37.png', 'large': 'https://images.pokemontcg.io/sv4/37_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-37', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Panpour,sv4-41,41,"{'small': 'https://images.pokemontcg.io/sv4/41.png', 'large': 'https://images.pokemontcg.io/sv4/41_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-41', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.06, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.08, 'directLow': 0.05}}}",0.06,0,False
Paradox Rift,sv4,Vanillite,sv4-43,43,"{'small': 'https://images.pokemontcg.io/sv4/43.png', 'large': 'https://images.pokemontcg.io/sv4/43_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-43', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 15.0, 'market': 0.11, 'directLow': 0.08}}}",0.04,0,False
Paradox Rift,sv4,Tsareena ex,sv4-46,46,"{'small': 'https://images.pokemontcg.io/sv4/46.png', 'large': 'https://images.pokemontcg.io/sv4/46_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-46', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.75, 'high': 5.0, 'market': 0.68, 'directLow': 0.68}}}",0.68,0,False
Paradox Rift,sv4,Golisopod,sv4-49,49,"{'small': 'https://images.pokemontcg.io/sv4/49.png', 'large': 'https://images.pokemontcg.io/sv4/49_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-49', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': 0.07}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.11}}}",0.12,0,False
Paradox Rift,sv4,Golisopod ex,sv4-50,50,"{'small': 'https://images.pokemontcg.io/sv4/50.png', 'large': 'https://images.pokemontcg.io/sv4/50_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-50', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.1, 'mid': 0.6, 'high': 35.0, 'market': 0.52, 'directLow': 0.58}}}",0.52,0,False
Paradox Rift,sv4,Wugtrio,sv4-53,53,"{'small': 'https://images.pokemontcg.io/sv4/53.png', 'large': 'https://images.pokemontcg.io/sv4/53_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-53', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Dondozo,sv4-55,55,"{'small': 'https://images.pokemontcg.io/sv4/55.png', 'large': 'https://images.pokemontcg.io/sv4/55_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-55', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Mewtwo ex,sv4-58,58,"{'small': 'https://images.pokemontcg.io/sv4/58.png', 'large': 'https://images.pokemontcg.io/sv4/58_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-58', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.86, 'mid': 2.52, 'high': 14.99, 'market': 1.84, 'directLow': 3.43}}}",1.84,0,False
Paradox Rift,sv4,Natu,sv4-71,71,"{'small': 'https://images.pokemontcg.io/sv4/71.png', 'large': 'https://images.pokemontcg.io/sv4/71_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-71', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': 0.11}}}",0.08,0,False
Paradox Rift,sv4,Yamask,sv4-75,75,"{'small': 'https://images.pokemontcg.io/sv4/75.png', 'large': 'https://images.pokemontcg.io/sv4/75_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-75', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.09, 'directLow': 0.08}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': 0.03}}}",0.05,0,False
Paradox Rift,sv4,Pumpkaboo,sv4-77,77,"{'small': 'https://images.pokemontcg.io/sv4/77.png', 'large': 'https://images.pokemontcg.io/sv4/77_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-77', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.11, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': 0.03}}}",0.07,0,False
Paradox Rift,sv4,Tinkatuff,sv4-84,84,"{'small': 'https://images.pokemontcg.io/sv4/84.png', 'large': 'https://images.pokemontcg.io/sv4/84_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-84', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.1, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.12, 'directLow': None}}}",0.1,0,False
Paradox Rift,sv4,Tinkaton,sv4-85,85,"{'small': 'https://images.pokemontcg.io/sv4/85.png', 'large': 'https://images.pokemontcg.io/sv4/85_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-85', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.18, 'high': 4.99, 'market': 0.17, 'directLow': 0.18}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.11, 'directLow': 0.05}}}",0.11,0,False
Paradox Rift,sv4,Deoxys,sv4-74,74,"{'small': 'https://images.pokemontcg.io/sv4/74.png', 'large': 'https://images.pokemontcg.io/sv4/74_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-74', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.06, 'mid': 0.2, 'high': 4.99, 'market': 0.19, 'directLow': None}, 'holofoil': {'low': 0.02, 'mid': 0.16, 'high': 4.99, 'market': 0.16, 'directLow': None}}}",0.19,0,False
Paradox Rift,sv4,Cofagrigus ex,sv4-76,76,"{'small': 'https://images.pokemontcg.io/sv4/76.png', 'large': 'https://images.pokemontcg.io/sv4/76_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-76', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.14, 'mid': 0.59, 'high': 5.14, 'market': 0.59, 'directLow': 0.75}}}",0.59,0,False
Paradox Rift,sv4,Gourgeist,sv4-78,78,"{'small': 'https://images.pokemontcg.io/sv4/78.png', 'large': 'https://images.pokemontcg.io/sv4/78_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-78', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.15, 'high': 4.99, 'market': 0.15, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Flittle,sv4-79,79,"{'small': 'https://images.pokemontcg.io/sv4/79.png', 'large': 'https://images.pokemontcg.io/sv4/79_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-79', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Flittle,sv4-80,80,"{'small': 'https://images.pokemontcg.io/sv4/80.png', 'large': 'https://images.pokemontcg.io/sv4/80_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-80', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.13, 'high': 4.99, 'market': 0.1, 'directLow': 0.09}}}",0.06,0,False
Paradox Rift,sv4,Tinkatink,sv4-83,83,"{'small': 'https://images.pokemontcg.io/sv4/83.png', 'large': 'https://images.pokemontcg.io/sv4/83_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-83', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.14, 'high': 4.99, 'market': 0.13, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Espathra,sv4-81,81,"{'small': 'https://images.pokemontcg.io/sv4/81.png', 'large': 'https://images.pokemontcg.io/sv4/81_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-81', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.08, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}}}",0.12,0,False
Paradox Rift,sv4,Tinkatink,sv4-82,82,"{'small': 'https://images.pokemontcg.io/sv4/82.png', 'large': 'https://images.pokemontcg.io/sv4/82_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-82', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.1, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.11, 'directLow': None}}}",0.1,0,False
Paradox Rift,sv4,Scream Tail,sv4-86,86,"{'small': 'https://images.pokemontcg.io/sv4/86.png', 'large': 'https://images.pokemontcg.io/sv4/86_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-86', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.08, 'mid': 0.28, 'high': 4.99, 'market': 0.3, 'directLow': 0.22}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.09, 'directLow': 0.08}}}",0.09,0,False
Paradox Rift,sv4,Minior,sv4-99,99,"{'small': 'https://images.pokemontcg.io/sv4/99.png', 'large': 'https://images.pokemontcg.io/sv4/99_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-99', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.2, 'high': 4.99, 'market': 0.13, 'directLow': 0.13}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': 0.04}}}",0.06,0,False
Paradox Rift,sv4,Flamigo,sv4-106,106,"{'small': 'https://images.pokemontcg.io/sv4/106.png', 'large': 'https://images.pokemontcg.io/sv4/106_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-106', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.04,0,False
Paradox Rift,sv4,Zubat,sv4-110,110,"{'small': 'https://images.pokemontcg.io/sv4/110.png', 'large': 'https://images.pokemontcg.io/sv4/110_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-110', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Trubbish,sv4-116,116,"{'small': 'https://images.pokemontcg.io/sv4/116.png', 'large': 'https://images.pokemontcg.io/sv4/116_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-116', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 18.0, 'market': 0.1, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Gimmighoul,sv4-88,88,"{'small': 'https://images.pokemontcg.io/sv4/88.png', 'large': 'https://images.pokemontcg.io/sv4/88_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-88', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.06, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': 0.09}}}",0.06,0,False
Paradox Rift,sv4,Gimmighoul,sv4-87,87,"{'small': 'https://images.pokemontcg.io/sv4/87.png', 'large': 'https://images.pokemontcg.io/sv4/87_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-87', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.13, 'directLow': 0.12}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Gliscor,sv4-92,92,"{'small': 'https://images.pokemontcg.io/sv4/92.png', 'large': 'https://images.pokemontcg.io/sv4/92_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-92', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Paradox Rift,sv4,Gible,sv4-94,94,"{'small': 'https://images.pokemontcg.io/sv4/94.png', 'large': 'https://images.pokemontcg.io/sv4/94_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-94', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.16, 'directLow': 0.09}}}",0.05,0,False
Paradox Rift,sv4,Mienfoo,sv4-96,96,"{'small': 'https://images.pokemontcg.io/sv4/96.png', 'large': 'https://images.pokemontcg.io/sv4/96_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-96', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.08, 'directLow': None}}}",0.04,0,False
Paradox Rift,sv4,Toxtricity ex,sv4-100,100,"{'small': 'https://images.pokemontcg.io/sv4/100.png', 'large': 'https://images.pokemontcg.io/sv4/100_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-100', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.1, 'mid': 0.66, 'high': 4.99, 'market': 0.6, 'directLow': 0.99}}}",0.6,0,False
Paradox Rift,sv4,Klawf,sv4-105,105,"{'small': 'https://images.pokemontcg.io/sv4/105.png', 'large': 'https://images.pokemontcg.io/sv4/105_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-105', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.08, 'mid': 0.23, 'high': 5.0, 'market': 0.22, 'directLow': 0.19}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.55, 'market': 0.14, 'directLow': 0.1}}}",0.14,0,False
Paradox Rift,sv4,Sandy Shocks ex,sv4-108,108,"{'small': 'https://images.pokemontcg.io/sv4/108.png', 'large': 'https://images.pokemontcg.io/sv4/108_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-108', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.23, 'mid': 0.7, 'high': 7.99, 'market': 0.56, 'directLow': 0.66}}}",0.56,0,False
Paradox Rift,sv4,Golbat,sv4-111,111,"{'small': 'https://images.pokemontcg.io/sv4/111.png', 'large': 'https://images.pokemontcg.io/sv4/111_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-111', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.05}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Paradox Rift,sv4,Crobat,sv4-112,112,"{'small': 'https://images.pokemontcg.io/sv4/112.png', 'large': 'https://images.pokemontcg.io/sv4/112_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-112', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.17, 'high': 4.99, 'market': 0.17, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Absol,sv4-113,113,"{'small': 'https://images.pokemontcg.io/sv4/113.png', 'large': 'https://images.pokemontcg.io/sv4/113_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-113', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.03, 'directLow': 0.02}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.17, 'high': 4.99, 'market': 0.15, 'directLow': 0.14}}}",0.03,0,False
Paradox Rift,sv4,Yveltal,sv4-118,118,"{'small': 'https://images.pokemontcg.io/sv4/118.png', 'large': 'https://images.pokemontcg.io/sv4/118_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-118', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.09, 'directLow': 0.05}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.16, 'high': 4.99, 'market': 0.11, 'directLow': 0.11}}}",0.11,0,False
Paradox Rift,sv4,Thievul,sv4-120,120,"{'small': 'https://images.pokemontcg.io/sv4/120.png', 'large': 'https://images.pokemontcg.io/sv4/120_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-120', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.08, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.1,0,False
Paradox Rift,sv4,Iron Valiant ex,sv4-89,89,"{'small': 'https://images.pokemontcg.io/sv4/89.png', 'large': 'https://images.pokemontcg.io/sv4/89_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-89', 'updatedAt': '2025/01/25', 'prices': {'holofoil': {'low': 0.25, 'mid': 0.87, 'high': 50.0, 'market': 0.61, 'directLow': 0.89}}}",0.61,0,False
Paradox Rift,sv4,Onix,sv4-90,90,"{'small': 'https://images.pokemontcg.io/sv4/90.png', 'large': 'https://images.pokemontcg.io/sv4/90_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-90', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.09, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Purrloin,sv4-114,114,"{'small': 'https://images.pokemontcg.io/sv4/114.png', 'large': 'https://images.pokemontcg.io/sv4/114_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-114', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.09, 'directLow': 0.07}}}",0.05,0,False
Paradox Rift,sv4,Liepard,sv4-115,115,"{'small': 'https://images.pokemontcg.io/sv4/115.png', 'large': 'https://images.pokemontcg.io/sv4/115_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-115', 'updatedAt': '2025/01/25', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.11, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.07,0,False
Paradox Rift,sv4,Morpeko,sv4-121,121,"{'small': 'https://images.pokemontcg.io/sv4/121.png', 'large': 'https://images.pokemontcg.io/sv4/121_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-121', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.21, 'high': 4.99, 'market': 0.16, 'directLow': None}, 'holofoil': {'low': 0.04, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': None}}}",0.16,0,False
Paradox Rift,sv4,Gligar,sv4-91,91,"{'small': 'https://images.pokemontcg.io/sv4/91.png', 'large': 'https://images.pokemontcg.io/sv4/91_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-91', 'updatedAt': '2025/01/25', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.11, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
