set,set id,name,id,card number,image,prices,price,cost,obtained
Twilight Masquerade,sv6,Glaceon,sv6-54,54,"{'small': 'https://images.pokemontcg.io/sv6/54.png', 'large': 'https://images.pokemontcg.io/sv6/54_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-54', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.17, 'high': 3.0, 'market': 0.2, 'directLow': None}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.37, 'high': 40.0, 'market': 0.4, 'directLow': None}}}",0.2,0,False
Twilight Masquerade,sv6,Phione,sv6-55,55,"{'small': 'https://images.pokemontcg.io/sv6/55.png', 'large': 'https://images.pokemontcg.io/sv6/55_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-55', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.07, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.06, 'directLow': 0.05}}}",0.06,0,False
Twilight Masquerade,sv6,Froakie,sv6-56,56,"{'small': 'https://images.pokemontcg.io/sv6/56.png', 'large': 'https://images.pokemontcg.io/sv6/56_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-56', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.1, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.16, 'high': 4.99, 'market': 0.13, 'directLow': 0.18}}}",0.1,0,False
Twilight Masquerade,sv6,Frogadier,sv6-57,57,"{'small': 'https://images.pokemontcg.io/sv6/57.png', 'large': 'https://images.pokemontcg.io/sv6/57_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-57', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.11}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Twilight Masquerade,sv6,Cramorant,sv6-58,58,"{'small': 'https://images.pokemontcg.io/sv6/58.png', 'large': 'https://images.pokemontcg.io/sv6/58_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-58', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.2, 'high': 100.0, 'market': 0.11, 'directLow': 0.13}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}}}",0.04,0,False
Twilight Masquerade,sv6,Finizen,sv6-59,59,"{'small': 'https://images.pokemontcg.io/sv6/59.png', 'large': 'https://images.pokemontcg.io/sv6/59_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-59', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.11, 'directLow': 0.1}}}",0.04,0,False
Twilight Masquerade,sv6,Palafin,sv6-60,60,"{'small': 'https://images.pokemontcg.io/sv6/60.png', 'large': 'https://images.pokemontcg.io/sv6/60_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-60', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.15, 'directLow': 0.1}}}",0.05,0,False
Twilight Masquerade,sv6,Palafin ex,sv6-61,61,"{'small': 'https://images.pokemontcg.io/sv6/61.png', 'large': 'https://images.pokemontcg.io/sv6/61_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-61', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.15, 'mid': 0.58, 'high': 5.95, 'market': 0.65, 'directLow': 0.8}}}",0.65,0,False
Twilight Masquerade,sv6,Iron Bundle,sv6-62,62,"{'small': 'https://images.pokemontcg.io/sv6/62.png', 'large': 'https://images.pokemontcg.io/sv6/62_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-62', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.19, 'high': 100.0, 'market': 0.18, 'directLow': 0.2}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}}}",0.04,0,False
Twilight Masquerade,sv6,Walking Wake,sv6-63,63,"{'small': 'https://images.pokemontcg.io/sv6/63.png', 'large': 'https://images.pokemontcg.io/sv6/63_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-63', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.26, 'high': 4.99, 'market': 0.22, 'directLow': 0.25}, 'holofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.12, 'directLow': 0.15}}}",0.22,0,False
Twilight Masquerade,sv6,Wellspring Mask Ogerpon ex,sv6-64,64,"{'small': 'https://images.pokemontcg.io/sv6/64.png', 'large': 'https://images.pokemontcg.io/sv6/64_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-64', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.15, 'mid': 0.84, 'high': 5.0, 'market': 0.81, 'directLow': 1.99}}}",0.81,0,False
Twilight Masquerade,sv6,Zapdos,sv6-65,65,"{'small': 'https://images.pokemontcg.io/sv6/65.png', 'large': 'https://images.pokemontcg.io/sv6/65_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-65', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.23, 'high': 4.99, 'market': 0.24, 'directLow': 0.24}, 'holofoil': {'low': 0.01, 'mid': 0.16, 'high': 100.0, 'market': 0.18, 'directLow': 0.14}}}",0.24,0,False
Twilight Masquerade,sv6,Shinx,sv6-66,66,"{'small': 'https://images.pokemontcg.io/sv6/66.png', 'large': 'https://images.pokemontcg.io/sv6/66_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-66', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 100.0, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.11, 'directLow': 0.1}}}",0.05,0,False
Twilight Masquerade,sv6,Luxio,sv6-67,67,"{'small': 'https://images.pokemontcg.io/sv6/67.png', 'large': 'https://images.pokemontcg.io/sv6/67_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-67', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.09, 'directLow': 0.07}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Twilight Masquerade,sv6,Luxray ex,sv6-68,68,"{'small': 'https://images.pokemontcg.io/sv6/68.png', 'large': 'https://images.pokemontcg.io/sv6/68_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-68', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.05, 'mid': 0.52, 'high': 4.99, 'market': 0.47, 'directLow': 0.77}}}",0.47,0,False
Twilight Masquerade,sv6,Emolga,sv6-69,69,"{'small': 'https://images.pokemontcg.io/sv6/69.png', 'large': 'https://images.pokemontcg.io/sv6/69_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-69', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.13, 'high': 4.99, 'market': 0.13, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}}}",0.04,0,False
Twilight Masquerade,sv6,Helioptile,sv6-70,70,"{'small': 'https://images.pokemontcg.io/sv6/70.png', 'large': 'https://images.pokemontcg.io/sv6/70_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-70', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 100.0, 'market': 0.03, 'directLow': 0.02}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.09, 'directLow': 0.05}}}",0.03,0,False
Twilight Masquerade,sv6,Heliolisk,sv6-71,71,"{'small': 'https://images.pokemontcg.io/sv6/71.png', 'large': 'https://images.pokemontcg.io/sv6/71_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-71', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.06, 'directLow': 0.04}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.03, 'directLow': 0.03}}}",0.03,0,False
Twilight Masquerade,sv6,Morpeko,sv6-72,72,"{'small': 'https://images.pokemontcg.io/sv6/72.png', 'large': 'https://images.pokemontcg.io/sv6/72_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-72', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': 0.05}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.1, 'directLow': 0.08}}}",0.06,0,False
Twilight Masquerade,sv6,Tadbulb,sv6-73,73,"{'small': 'https://images.pokemontcg.io/sv6/73.png', 'large': 'https://images.pokemontcg.io/sv6/73_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-73', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.13, 'high': 100.0, 'market': 0.06, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.03, 'directLow': None}}}",0.03,0,False
Twilight Masquerade,sv6,Bellibolt,sv6-74,74,"{'small': 'https://images.pokemontcg.io/sv6/74.png', 'large': 'https://images.pokemontcg.io/sv6/74_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-74', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 100.0, 'market': 0.03, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.08, 'directLow': 0.07}}}",0.03,0,False
Twilight Masquerade,sv6,Wattrel,sv6-75,75,"{'small': 'https://images.pokemontcg.io/sv6/75.png', 'large': 'https://images.pokemontcg.io/sv6/75_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-75', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.02}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.08, 'directLow': 0.06}}}",0.04,0,False
Twilight Masquerade,sv6,Kilowattrel,sv6-76,76,"{'small': 'https://images.pokemontcg.io/sv6/76.png', 'large': 'https://images.pokemontcg.io/sv6/76_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-76', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 100.0, 'market': 0.06, 'directLow': 0.07}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.03, 'directLow': 0.02}}}",0.03,0,False
Twilight Masquerade,sv6,Iron Thorns ex,sv6-77,77,"{'small': 'https://images.pokemontcg.io/sv6/77.png', 'large': 'https://images.pokemontcg.io/sv6/77_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-77', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 3.49, 'mid': 5.06, 'high': 999.0, 'market': 5.46, 'directLow': 8.99}}}",5.46,0,False
Twilight Masquerade,sv6,Clefairy,sv6-78,78,"{'small': 'https://images.pokemontcg.io/sv6/78.png', 'large': 'https://images.pokemontcg.io/sv6/78_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-78', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.11, 'directLow': 0.07}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.02}}}",0.04,0,False
Twilight Masquerade,sv6,Clefable,sv6-79,79,"{'small': 'https://images.pokemontcg.io/sv6/79.png', 'large': 'https://images.pokemontcg.io/sv6/79_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-79', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.14, 'high': 4.99, 'market': 0.1, 'directLow': 0.1}}}",0.05,0,False
Twilight Masquerade,sv6,Abra,sv6-80,80,"{'small': 'https://images.pokemontcg.io/sv6/80.png', 'large': 'https://images.pokemontcg.io/sv6/80_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-80', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.19, 'high': 4.99, 'market': 0.15, 'directLow': 0.2}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Twilight Masquerade,sv6,Kadabra,sv6-81,81,"{'small': 'https://images.pokemontcg.io/sv6/81.png', 'large': 'https://images.pokemontcg.io/sv6/81_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-81', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.09, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.19, 'high': 4.99, 'market': 0.18, 'directLow': 0.2}}}",0.09,0,False
Twilight Masquerade,sv6,Alakazam,sv6-82,82,"{'small': 'https://images.pokemontcg.io/sv6/82.png', 'large': 'https://images.pokemontcg.io/sv6/82_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-82', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.16, 'high': 100.0, 'market': 0.14, 'directLow': 0.15}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 8888.0, 'market': 0.18, 'directLow': 0.2}}}",0.18,0,False
Twilight Masquerade,sv6,Girafarig,sv6-83,83,"{'small': 'https://images.pokemontcg.io/sv6/83.png', 'large': 'https://images.pokemontcg.io/sv6/83_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-83', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.09, 'directLow': 0.09}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 100.0, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Twilight Masquerade,sv6,Farigiraf,sv6-84,84,"{'small': 'https://images.pokemontcg.io/sv6/84.png', 'large': 'https://images.pokemontcg.io/sv6/84_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-84', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.15}}}",0.04,0,False
Twilight Masquerade,sv6,Chimecho,sv6-85,85,"{'small': 'https://images.pokemontcg.io/sv6/85.png', 'large': 'https://images.pokemontcg.io/sv6/85_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-85', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.06, 'directLow': 0.05}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.02, 'directLow': None}}}",0.02,0,False
Twilight Masquerade,sv6,Flabébé,sv6-86,86,"{'small': 'https://images.pokemontcg.io/sv6/86.png', 'large': 'https://images.pokemontcg.io/sv6/86_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-86', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 100.0, 'market': 0.03, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.07, 'directLow': 0.07}}}",0.03,0,False
Twilight Masquerade,sv6,Floette,sv6-87,87,"{'small': 'https://images.pokemontcg.io/sv6/87.png', 'large': 'https://images.pokemontcg.io/sv6/87_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-87', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.07, 'directLow': 0.09}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.05, 'directLow': 0.03}}}",0.05,0,False
Twilight Masquerade,sv6,Florges,sv6-88,88,"{'small': 'https://images.pokemontcg.io/sv6/88.png', 'large': 'https://images.pokemontcg.io/sv6/88_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-88', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.18, 'high': 100.0, 'market': 0.17, 'directLow': 0.2}}}",0.04,0,False
Twilight Masquerade,sv6,Swirlix,sv6-89,89,"{'small': 'https://images.pokemontcg.io/sv6/89.png', 'large': 'https://images.pokemontcg.io/sv6/89_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-89', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.13, 'high': 100.0, 'market': 0.1, 'directLow': 0.09}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.04, 'directLow': 0.02}}}",0.04,0,False
Twilight Masquerade,sv6,Slurpuff,sv6-90,90,"{'small': 'https://images.pokemontcg.io/sv6/90.png', 'large': 'https://images.pokemontcg.io/sv6/90_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-90', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.18, 'high': 100.0, 'market': 0.14, 'directLow': 0.18}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.06, 'directLow': 0.03}}}",0.06,0,False
Twilight Masquerade,sv6,Sandygast,sv6-91,91,"{'small': 'https://images.pokemontcg.io/sv6/91.png', 'large': 'https://images.pokemontcg.io/sv6/91_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-91', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.05, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.1, 'directLow': 0.08}}}",0.05,0,False
Twilight Masquerade,sv6,Palossand,sv6-92,92,"{'small': 'https://images.pokemontcg.io/sv6/92.png', 'large': 'https://images.pokemontcg.io/sv6/92_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-92', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.06, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}}}",0.04,0,False
Twilight Masquerade,sv6,Enamorus,sv6-93,93,"{'small': 'https://images.pokemontcg.io/sv6/93.png', 'large': 'https://images.pokemontcg.io/sv6/93_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-93', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.05, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 4.99, 'market': 0.13, 'directLow': 0.11}}}",0.13,0,False
Twilight Masquerade,sv6,Scream Tail ex,sv6-94,94,"{'small': 'https://images.pokemontcg.io/sv6/94.png', 'large': 'https://images.pokemontcg.io/sv6/94_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-94', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.05, 'mid': 0.5, 'high': 16.99, 'market': 0.52, 'directLow': 0.8}}}",0.52,0,False
Twilight Masquerade,sv6,Munkidori,sv6-95,95,"{'small': 'https://images.pokemontcg.io/sv6/95.png', 'large': 'https://images.pokemontcg.io/sv6/95_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-95', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.5, 'high': 15.63, 'market': 0.52, 'directLow': None}, 'holofoil': {'low': 0.05, 'mid': 0.24, 'high': 15.17, 'market': 0.24, 'directLow': None}}}",0.52,0,False
Twilight Masquerade,sv6,Fezandipiti,sv6-96,96,"{'small': 'https://images.pokemontcg.io/sv6/96.png', 'large': 'https://images.pokemontcg.io/sv6/96_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-96', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.2, 'high': 100.0, 'market': 0.17, 'directLow': 0.15}, 'holofoil': {'low': 0.01, 'mid': 0.13, 'high': 100.0, 'market': 0.08, 'directLow': 0.06}}}",0.17,0,False
Twilight Masquerade,sv6,Sandshrew,sv6-97,97,"{'small': 'https://images.pokemontcg.io/sv6/97.png', 'large': 'https://images.pokemontcg.io/sv6/97_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-97', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.06, 'directLow': 0.06}}}",0.04,0,False
Twilight Masquerade,sv6,Sandslash,sv6-98,98,"{'small': 'https://images.pokemontcg.io/sv6/98.png', 'large': 'https://images.pokemontcg.io/sv6/98_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-98', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.16, 'high': 100.0, 'market': 0.14, 'directLow': 0.14}}}",0.05,0,False
Twilight Masquerade,sv6,Hisuian Growlithe,sv6-99,99,"{'small': 'https://images.pokemontcg.io/sv6/99.png', 'large': 'https://images.pokemontcg.io/sv6/99_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-99', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 100.0, 'market': 0.07, 'directLow': 0.06}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.04, 'directLow': 0.03}}}",0.04,0,False
Twilight Masquerade,sv6,Hisuian Arcanine,sv6-100,100,"{'small': 'https://images.pokemontcg.io/sv6/100.png', 'large': 'https://images.pokemontcg.io/sv6/100_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-100', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.12, 'high': 100.0, 'market': 0.11, 'directLow': 0.07}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.21, 'high': 4.99, 'market': 0.19, 'directLow': 0.15}}}",0.19,0,False
Twilight Masquerade,sv6,Nosepass,sv6-101,101,"{'small': 'https://images.pokemontcg.io/sv6/101.png', 'large': 'https://images.pokemontcg.io/sv6/101_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-101', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 100.0, 'market': 0.06, 'directLow': 0.07}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.03, 'directLow': 0.02}}}",0.03,0,False
Twilight Masquerade,sv6,Probopass,sv6-102,102,"{'small': 'https://images.pokemontcg.io/sv6/102.png', 'large': 'https://images.pokemontcg.io/sv6/102_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-102', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.15, 'high': 100.0, 'market': 0.12, 'directLow': 0.16}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.03, 'directLow': 0.03}}}",0.03,0,False
Twilight Masquerade,sv6,Timburr,sv6-103,103,"{'small': 'https://images.pokemontcg.io/sv6/103.png', 'large': 'https://images.pokemontcg.io/sv6/103_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-103', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 100.0, 'market': 0.03, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.1, 'directLow': 0.07}}}",0.03,0,False
Twilight Masquerade,sv6,Gurdurr,sv6-104,104,"{'small': 'https://images.pokemontcg.io/sv6/104.png', 'large': 'https://images.pokemontcg.io/sv6/104_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-104', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.05, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.13, 'high': 4.99, 'market': 0.08, 'directLow': 0.07}}}",0.05,0,False
Twilight Masquerade,sv6,Conkeldurr,sv6-105,105,"{'small': 'https://images.pokemontcg.io/sv6/105.png', 'large': 'https://images.pokemontcg.io/sv6/105_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-105', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.2, 'high': 99.0, 'market': 0.19, 'directLow': 0.18}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 100.0, 'market': 0.04, 'directLow': 0.04}}}",0.04,0,False
Twilight Masquerade,sv6,Greninja ex,sv6-106,106,"{'small': 'https://images.pokemontcg.io/sv6/106.png', 'large': 'https://images.pokemontcg.io/sv6/106_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv6-106', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.3, 'mid': 1.18, 'high': 19.95, 'market': 1.11, 'directLow': None}}}",1.11,0,False
